humanLabel,genderLabel,label
Bibi Khanoom Astarabadi,female,manager
Bob Brown,male,manager
Astrid Berwald,female,manager
Elisabeth Blomqvist,female,manager
Hendrik Snakenburg,male,manager
Alma Detthow,female,manager
Nina von Engeström,female,manager
Katie Eriksson,female,manager
Jennifer Gordon,female,manager
Louis-Joseph de La Fitte de Pelleport,male,manager
Scott Smith,male,manager
Q55661021,male,manager
Chantal Jaquet,female,manager
Marie-Josée Lafortune,female,manager
Louis-Philippe Bonneau,male,manager
Michel-André Jubert de Bouville,male,manager
Henri Le Masne,male,manager
Lyse Richer,female,manager
Esteve Camps i Sala,male,manager
Isaac Davies,male,manager
Olwen Caradoc Evans,female,manager
Thomas Prichard,male,manager
Walter Rees Jones,male,manager
Michael Century,male,manager
Étienne Barbette,male,manager
Marcelle Gagné,female,manager
Munir Bilhamiti,male,manager
Lucien Brochu,male,manager
Joan Abellà Pallàs,male,manager
Walter E Fernald,male,manager
Anselmo Lozano Centurión,male,manager
Yolanda López Fernández,female,manager
Pilar Pons i Lax,female,manager
Elena Giglia,female,manager
Louis-Guillaume Jubert de Bouville,male,manager
François Drouault,male,manager
Tamarca Carrasco,female,manager
Ajilo Elogu Maria Goretti,female,manager
Rose Atima Ayaka,female,manager
Breeze Sarah Babirye Kityo,female,manager
Veronica Babirye Kadogo,female,manager
Abena Durowaa Mensah,female,manager
Frank H. H. Roberts Jr.,male,manager
Martina Thompson,female,manager
Paula Belmonte,female,manager
Federico Pariona,male,manager
Betty Gladys Ananculi Gómez,female,manager
Nathaly Aya Pastrana,female,manager
Lorna Magara,female,manager
Júlia Sala Esteban,female,manager
Eladio Dieste Muriel,male,manager
Raúl Odar Cabrejos,male,manager
Claude Gaspard Dailly,male,manager
Louis-Charles Debonnaire de Gif,male,manager
Jacques-Alexis Vichard de Saint-Réal,male,manager
Francisco Villota Pérez Cotapos,male,manager
Lionel Saint-Jean,male,manager
Martin Zongo,male,manager
Kwasi Boateng Adjei,male,manager
Adolphe de Lanneau,male,manager
Valerie Myerscough,female,manager
Valentin Golovin,male,manager
Gianni Penzo Doria,male,manager
Bonaria Biancu,female,manager
Michel Patry,male,manager
Susan Amero,female,manager
Jovah Kamateeka,female,manager
Noeline Kisembo Basemera,female,manager
Darwin González,male,manager
Leila Abdul-Rauf,female,manager
Maria Isabel Martínez Soriano,female,manager
Francisco Aguilar y Ferrer,male,manager
María Duarte Aparicio,female,manager
Narmadashankar Mehta,male,manager
Louis François Joseph Alhoy,male,manager
Baidyanath Misra,male,manager
Matías Rodríguez Feito,male,manager
Adolf Wittmann,male,manager
Salih Zaki Bek,male,manager
Marta Geli Barriga,female,manager
Carme Viñas i Benítez,female,manager
Sonya Curry,female,manager
Umberto Bruni,male,manager
Charles I. Schottland,male,manager
Norman Hatch,male,manager
Kristen Brown,female,manager
David Juan i Garganta,male,manager
Núria Berga i Ferrer,female,manager
Marc Heras Bofill,male,manager
"Ira B. Bryant, Jr.",male,manager
Pilar Aliu Bou,female,manager
Théophore-Alexandre Bauny,male,manager
Martine Tremblay,female,manager
Juan Antonio Albalá,male,manager
