humanLabel,genderLabel,label
Yaakov Pshenitza,male,tailor
Gaia Romanini,female,tailor
Junko Koshino,female,tailor
Tony Crosbie,male,tailor
Osamu Hozawa,male,tailor
Yūichi Yokoyama,male,tailor
Yūko Ikeda,female,tailor
Yumiko Takeshima,female,tailor
Dango Takeda,male,tailor
Anna Ostapińska,female,tailor
Jagna Janicka,female,tailor
Jan Grzegorzewski,male,tailor
Kazimierz Wiśniak,male,tailor
Magdalena Biedrzycka,female,tailor
Magdalena Tesławska,female,tailor
Małgorzata Możdżyńska-Nawotka,female,tailor
Milja Salovaara,female,tailor
Piotr Skiba,male,tailor
Ella Brigatti,female,tailor
Kaija Salaspuro,female,tailor
Edith Vesperini,female,tailor
Liisi Tandefelt,female,tailor
Maija Pekkanen,female,tailor
Måns Hedström,male,tailor
Ralf Forsström,male,tailor
Saija Siekkinen,female,tailor
Tiina Kaukanen,female,tailor
Montse Amenós i García,female,tailor
Amy Westcott,female,tailor
Kari Elfstedt,female,tailor
Eva Morávková,female,tailor
Per Lekang,male,tailor
Vera Holte,female,tailor
Rosemary Odell,female,tailor
František Zelenka,male,tailor
Jan Antonín Pacák,male,tailor
Jan Schmid,male,tailor
Jana Břežková,female,tailor
Jana Sováková,female,tailor
Karel Glogr,male,tailor
Marie Jirásková,female,tailor
Milan Zezula,male,tailor
Miloslav Jágr,male,tailor
Miroslav Melena,male,tailor
Otakar Schindler,male,tailor
Petr Kolínský,male,tailor
Wendy Froud,female,tailor
Lidia Baikova,female,tailor
Natalya Dzyubenko,female,tailor
Yadviha Dobrovolska,female,tailor
Vasily Kovrigin,male,tailor
Alla Kostenko,female,tailor
Alexandra Petrova,female,tailor
Tetiana Piddubna,female,tailor
Stalina Rudko,female,tailor
Alla Sapanovych,female,tailor
Olha Yablonska,female,tailor
Berthe Rasimi,female,tailor
Q12240460,male,tailor
Christian Friedländer,male,tailor
Isabell Kristensen,female,tailor
Anna Tamás,female,tailor
Benedek Baja,male,tailor
Edith Schranz-Kunovits,female,tailor
Erzsébet Surány,female,tailor
Jenő Kéméndy,male,tailor
Judit Dobre-Kóthay,female,tailor
Katalin Moldvay,female,tailor
Klára Labancz,female,tailor
Klára Szopos,female,tailor
Lajos Háry,male,tailor
Ria M. Deák,female,tailor
Éva Györffy,female,tailor
Anu Aaremäe,female,tailor
Glyn Dillon,male,tailor
Ula Shebchuv,female,tailor
Buki Shiff,female,tailor
Svetlana Breger,female,tailor
Rona Doron,female,tailor
Voldemārs Valdmanis,male,tailor
Nadežda Gultiajeva,female,tailor
Constantin Simionescu,male,tailor
Giulio Tincu,male,tailor
Miruna Boruzescu,female,tailor
Nelly Merola,female,tailor
Viorica Petrovici,female,tailor
Alexandra Gruskova,female,tailor
Anna Cigánová,female,tailor
Lea Fekete,female,tailor
Pavol Herchl,male,tailor
Alan Hranitelj,male,tailor
Alenka Bartl-Prevoršek,female,tailor
Anja Dolenc,female,tailor
Bjanka Adžić Ursulov,female,tailor
Demetrij Cej,male,tailor
Meta Hočevar,female,tailor
Mija Jarc,female,tailor
Milan Butina,male,tailor
Mile Korun,male,tailor
Nada Lampret Souvan,female,tailor
Nataša Recer,female,tailor
