humanLabel,genderLabel,label
Bradley M. Kuhn,male,developer
William John Sullivan,male,developer
Federico Heinz,male,developer
Diomidis Spinellis,male,developer
Wouter van Oortmerssen,male,developer
Khaled Mardam-Bey,male,developer
Jonathan James,male,developer
Joel Spolsky,male,developer
Brad Fitzpatrick,male,developer
Matt Uelmen,male,developer
John Vanderaart,male,developer
Václav Benda,male,developer
Thomas Lehmann,male,developer
Havoc Pennington,male,developer
Andrew Gower,male,developer
Richard Greenblatt,male,developer
Ulrich Drepper,male,developer
Frédérick Raynal,male,developer
Daniel Robbins,male,developer
William Yerazunis,male,developer
Rich Skrenta,male,developer
Steve Russell,male,developer
Ludvig Strigeus,male,developer
Daniel Glazman,male,developer
Avie Tevanian,male,developer
David Jones,male,developer
Alan Miller,male,developer
Scott Guthrie,male,developer
Tony Tebby,male,developer
Andrej Preston,male,developer
Andrew Kirmse,male,developer
Andrew Koenig,male,developer
Andy Looney,male,developer
Antoine Schmitt,male,developer
Bob Sabiston,male,developer
Gil Shwed,male,developer
Ehud Tenenbaum,male,developer
Carlo Acutis,male,developer
Ben Collins,male,developer
Steve McIntyre,male,developer
Walter Bright,male,developer
Alexander Drouz,male,developer
Ralph Betza,male,developer
David Whittaker,male,developer
Don Mattrick,male,developer
Douglas Crockford,male,developer
François Tardieu,male,developer
Gerard Beekmans,male,developer
Gilles Dowek,male,developer
Ian Hetherington,male,developer
J. B. Rainsberger,male,developer
Jay Maynard,male,developer
Jean-Loup Gailly,male,developer
Jean-Marie Hullot,male,developer
Jeff Waugh,male,developer
Sam Hocevar,male,developer
Jim Breen,male,developer
John Graham-Cumming,male,developer
John Whitney,male,developer
Tõnu Samuel,male,developer
Keith Bostic,male,developer
Kek,male,developer
Kelly Bailey,male,developer
Kristian Høgsberg,male,developer
Larry McVoy,male,developer
Laurent Ribardière,male,developer
Wichert Akkerman,male,developer
Anthony Towns,male,developer
Richard Brodie,male,developer
Mark Cerny,male,developer
Allison Randal,female,developer
Ryan North,male,developer
Olivier Fourdan,male,developer
Kåre Simensen,male,developer
Paul Courbis,male,developer
Kevin Beurle,male,developer
Pia Andrews,female,developer
Pietro Grossi,male,developer
Priit Kasesalu,male,developer
Randy Wigginton,male,developer
Tomáš Stýblo,male,developer
Renick Bell,male,developer
Jay Berkenbilt,male,developer
Tim Peters,male,developer
Bakari Mustafa,male,developer
Greg Roelofs,male,developer
Stefano Cagnoni,male,developer
Chidi Nwaogu,male,developer
Q56839961,male,developer
Francisco Burzi,male,developer
Nicolas P. Rougier,male,developer
