humanLabel,genderLabel,label
Gabriel Buades i Pons,male,carpenter
Martí Matons i Bofill,male,carpenter
Otto Hetzer,male,carpenter
Volodymyr Nebozhenko,male,carpenter
Q20069840,male,carpenter
Q20070093,male,carpenter
Søren Egge Rasmussen,male,carpenter
Ferenc Szakál,male,carpenter
Ramón Alonso Martínez,male,carpenter
Antonio Pérez Gutiérrez,male,carpenter
Francisco Dopazo Rodríguez,male,carpenter
José Ramón Suárez,male,carpenter
Alejandro Temblás Paz,male,carpenter
Marcial Vázquez Vázquez,male,carpenter
Þorvaldur Þorvaldsson,male,carpenter
Mahmud Injir Al Faghnawi,male,carpenter
Owen Gethin Jones,male,carpenter
Eelke van der Meulen,male,carpenter
Ludwig Jürgens,male,carpenter
Maurice Poedts,male,carpenter
David Jones,male,carpenter
Edward Oliver,male,carpenter
Edward Parry,male,carpenter
Gwilym Eirwyn Jones,male,carpenter
John James,male,carpenter
John Morgan Jones,male,carpenter
John Parry,male,carpenter
Rhys Morgan,male,carpenter
Robert Griffith,male,carpenter
Siarl Marc,male,carpenter
Bert van Kuik,male,carpenter
Edward Jones,male,carpenter
Evan Powell,male,carpenter
Hendrik Viervant,male,carpenter
Edward Anstey,male,carpenter
Morris Roberts,male,carpenter
Michael Burke,male,carpenter
Charles Kemp,male,carpenter
Bernard Gmura,male,carpenter
Ron Orr,male,carpenter
Daniel Livingston,male,carpenter
Charles Bolton,male,carpenter
Vic Buchanan,male,carpenter
Ivan Losev,male,carpenter
Charles P. West,male,carpenter
Yevgeny Polynin,male,carpenter
William Amed Demasson,male,carpenter
Karl Fredrik Olsen Sponberg,male,carpenter
Rex Bertram Filson,male,carpenter
Clarence Charles Mauger,male,carpenter
Horst Fascher,male,carpenter
John Voss,male,carpenter
Carl Burmester,male,carpenter
Hans Christoffers,male,carpenter
Rochus Meeuwisz,male,carpenter
François-Joseph Pfeiffer,male,carpenter
Thomas Hazard,male,carpenter
Jürgen Kühl,male,carpenter
Ludwig Klatte,male,carpenter
Bernhard Rieke,male,carpenter
Hroar Wiksten,male,carpenter
Ludwig Geibig,male,carpenter
Hermann Gerlitz,male,carpenter
Jess Bugslag,male,carpenter
Peter Anton Cortsen,male,carpenter
Yosef Druskin,male,carpenter
Yehuda Pritika,male,carpenter
Gdaliyahu Plotetzki,male,carpenter
Elkhanan Pribulski,male,carpenter
Abraham Rozenblum,male,carpenter
Yosef Fein,male,carpenter
Tzvi Presman,male,carpenter
Ben Muskal,male,carpenter
Gerson Pshevoznitzki,male,carpenter
Yaakov Tereshkevitz,male,carpenter
Yerakhmiel Mordkhovitz,male,carpenter
Tzvi Vaksman,male,carpenter
David Shapiro,male,carpenter
Emil Grunbaum,male,carpenter
David Grinbaum,male,carpenter
Yisrael Fogel,male,carpenter
Feibel Palotash,male,carpenter
Leib Pikar,male,carpenter
Shlomo Perlman,male,carpenter
Leibel Grinshpan,male,carpenter
Yehuda Psherhofer,male,carpenter
Khaim Peretz,male,carpenter
Sina Likhtenfeld,male,carpenter
Zalman Plotnik,male,carpenter
Itzik Pokoiek,male,carpenter
Yeshayahu Lebel,male,carpenter
Erna Perlman,female,carpenter
Khaim Farkash,male,carpenter
Khaim Flastershtein,male,carpenter
Khana Feinbukh,female,carpenter
Meir Grinberg,male,carpenter
Abram Federman,male,carpenter
Aster Plotnik,female,carpenter
Leib Zayantz,male,carpenter
Khina Shlomovitz,female,carpenter
Mordekhai Grinshpan,male,carpenter
Eli Perlman,male,carpenter
Redel Peretz,female,carpenter
Aharon Perlman,male,carpenter
Tzvi Pshenitzer,male,carpenter
Yaakov Shumanski,male,carpenter
Eliezer Fogel,male,carpenter
Moshe Tzviker,male,carpenter
William Marks,male,carpenter
Kenneth Albinsson,male,carpenter
Bernard O'Reilly,male,carpenter
Peder Nielsen Foss,male,carpenter
Jan Claesz Visscher,male,carpenter
Johann Heinrich Knickmann,male,carpenter
Maurice Kaak,male,carpenter
John Elderkin,male,carpenter
George Rooke,male,carpenter
Adrian Rocha,male,carpenter
Charles A. Morse,male,carpenter
Jaques. Overhoff,male,carpenter
Antonie Johannes Misdom,male,carpenter
Jaroslav Zmítko,male,carpenter
Hugh Cowan Gilmour,male,carpenter
Johann Theobald Körber,male,carpenter
Kristaps Derums,male,carpenter
Jēkabs Dimiters,male,carpenter
Q135615325,male,carpenter
Michiel Bouman,male,carpenter
Daniel Köhne,male,carpenter
Harold Clyde Wells,male,carpenter
Ralf Kretschmar,male,carpenter
Willie Craig,male,carpenter
Q135718691,male,carpenter
Johan Harald Seldén,male,carpenter
Karel Ingolič,male,carpenter
Q135975474,male,carpenter
Q135982996,male,carpenter
Q135983053,male,carpenter
Q135984554,male,carpenter
John-Michael Steele,male,carpenter
Moo Yet For,male,carpenter
Jean Levasseur dit Lavigne,male,carpenter
Miquel Faig i Solanes,male,carpenter
