humanLabel,genderLabel,label
John N Lambroukos,male,secretary
Pēteris Zirnītis,male,secretary
Elizabeth Virginia Raplee,female,secretary
Leicester Philip Sidney,male,secretary
William Benjamin Owen,male,secretary
Harriet E. Richards,female,secretary
William Thomas,male,secretary
T. Johnston Evans,male,secretary
Peter Kock,male,secretary
Charlotte Burbury,female,secretary
Rose Rosenberg,female,secretary
Hamon Styleman Le Strange,male,secretary
Jan van Asseliers,male,secretary
Henry Saxe Wyndham,male,secretary
Lyla Elliott,female,secretary
Cynthia Littlefield,female,secretary
Arthur Berg,male,secretary
Ferdinand E. Kuhn,male,secretary
Gordon Light,male,secretary
Yohanes Rohmadi Mulyono,male,secretary
Stanisław Cikowski,male,secretary
Georgios Manganes,male,secretary
Jane  Vanini,female,secretary
Kaarlo Vilho Martonen,male,secretary
John Hopkinson,male,secretary
Richard Davies,male,secretary
Thomas David Slingsby-Jenkins,male,secretary
Thomas Huws Davies,male,secretary
Thomas Phillips,male,secretary
William Jones,male,secretary
William Valentine Lloyd,male,secretary
William Parry,male,secretary
Dorothy McKibbin,female,secretary
Lewis Stanley Whitehead,male,secretary
John Emrys Jones,male,secretary
William Jones Williams,male,secretary
David Rowland Hughes,male,secretary
John Davies,male,secretary
Frances Kroll Ring,female,secretary
Brunhilde Pomsel,female,secretary
Irena Filuk,female,secretary
Edgar Dall'Orso,male,secretary
Christian Creutzer,male,secretary
Rudolf Mareš,male,secretary
Philadelphia Nina Robertson,female,secretary
Jaroslav Valenta,male,secretary
Alfonso Carandini,male,secretary
Daniele Clario,male,secretary
Christoffel Scheffer,male,secretary
Pietro Antonio Canova,male,secretary
Adolf Eduard Willy Retzdorff,male,secretary
Fyodor Alliluyev,male,secretary
"Sir Godfrey Thomas, 10th Baronet",male,secretary
José Luis Blasio,male,secretary
Hermann Blomenberch,male,secretary
Nicolaus Repenhagen,male,secretary
Peter Gercken,male,secretary
Blasius Tancke,male,secretary
Julie Matoušková,female,secretary
Josef Kliment,male,secretary
Radka Bláhová,female,secretary
Lukáš Volný,male,secretary
Guylaine Savoie,female,secretary
Hanne Ellemann-Jensen,female,secretary
Carl Lideman,male,secretary
Dirk Eggink,male,secretary
Ron Perry,male,secretary
Genelle Guzman-McMillan,female,secretary
Irene Keilig,female,secretary
