humanLabel,genderLabel,label
Lorenz Hartman,male,designer
Peter Kempe,male,designer
Sven guldsmed,male,designer
Adolf Pochon,male,designer
Charles Duval,male,designer
Kendra Ohama,female,designer
Johann Jakob Jezler,male,designer
Melchior Zur Gilgen,male,designer
Liv Solnør Rogan,female,designer
Anton Schnyder,male,designer
Werner Reister,male,designer
Louis Métayer,male,designer
Margrethe Kelberlade,female,designer
Christopher Fabritius,male,designer
Michel Delapierre II,male,designer
Domenico Marinelli,male,designer
Johann Ulrich Giezendanner,male,designer
Ernest Leviny,male,designer
Simon Pantin,male,designer
Jean François Cousinet,male,designer
Louis Constant Féron,male,designer
Caspar Beutmüller the Elder,male,designer
Fritz Spiro,male,designer
Magnus Abrahamsson Myrman,male,designer
Toni Koy,female,designer
Gianfrancesco Bonzagna,male,designer
Jan De Leeuw,male,designer
Lukas Kaborang,male,designer
Mohammed al Makkawi,male,designer
Myochin Muneyoshi,male,designer
Manoj Soni,male,designer
Rajkumar Soni,male,designer
Sanjay Soni,male,designer
Francisco Baquer Ranz,male,designer
Maurice Daurat,male,designer
Andreas Scheele,male,designer
Dyke Johannsen,male,designer
Giuseppe Pocaterra,male,designer
Bernardino Di Giacomo,male,designer
Pierre Baltensperger,male,designer
Frank Bruggisser,male,designer
Ulrich Bruppacher,male,designer
Rudolf Butz,male,designer
Louis-David Duval,male,designer
Markus Giovanoli,male,designer
Hans de Haëm,male,designer
Walther Bernhard Haggenmacher,male,designer
Jean-Jacques Hofstetter,male,designer
Piet Parra,male,designer
Mori Chack,male,designer
Hans Wilhelm Erlewein,male,designer
Salomon von der Rennen,male,designer
Anton Emil Hildebrand,male,designer
Eugène-Lucien Brard,male,designer
Wacław Grotkau,male,designer
Mikael Hammarberg,male,designer
Stefan Peters,male,designer
Henry Jackson,male,designer
Alfred André,male,designer
Joyce Hinterding,female,designer
William Stubbs,male,designer
Peregrino da Cesena,male,designer
Manuel García Crespo,male,designer
Máel Ísu MacBratáin Uí Echach,male,designer
Jacob Bodendick,male,designer
Simone Ghini II,male,designer
Luigi de Lani,male,designer
Carl Petter Tellander,male,designer
Jacqueline Mina,female,designer
Erazm Kamyn,male,designer
Henri Husson,male,designer
Thomas Daniell,male,designer
William Bell,male,designer
