humanLabel,genderLabel,label
Ronald J. Faust,male,physician
Q134054188,male,physician
Isaad M. Atia,female,physician
Roshni Sreedharan,female,physician
Tereza Šiprová,female,physician
Gordon Mark Cramolini,male,physician
Dagmar Märzová,female,physician
Ladislava Buková,female,physician
Miklós Tekeres,male,physician
Jürgen Biscoping,male,physician
Doc JC,female,physician
Andrew Bodenham,male,physician
M. Beier,male,physician
Claude Brunson,male,physician
Barbara Düster,female,physician
Shah Ahmed,male,physician
Franz Hofereiter,male,physician
Jürgen Hausdörfer,male,physician
Irmtraut Bode,female,physician
Charlotte Wuttke,female,physician
Manfred Rappsilber,male,physician
Ingrid Brähne,female,physician
Albrecht Teichmann,male,physician
Eberhard Prenzel,male,physician
Martin Lessard,male,physician
Erich Kirchner,male,physician
Kerstin Sengebusch,male,physician
Margarete Huyoff,female,physician
Gabriele Horsmann-Blauth,female,physician
Gabriele Meder,female,physician
Hans Draegert,male,physician
Christian Seyfert,male,physician
Friedemann Weber,male,physician
Rudolf Schmidt,male,physician
David Novotný,male,physician
Anna Domagalska,female,physician
Laurence Picq,female,physician
Eric Youngstrom,male,physician
Barbara S. Held,female,physician
Maggie Schauer,female,physician
Stephen Connor,male,physician
David J Grove,male,physician
Pål Grøndahl,male,physician
Nela Aragón,female,physician
Hans-Martin Zöllner,male,physician
Charles Morin,male,physician
Douglas Vakoch,male,physician
Erna Duhm,female,physician
Paul M. Salkovskis,male,physician
Dana Small,female,physician
Peter J. Taylor,male,physician
Alice S. Carter,female,physician
Ana Galhardo,female,physician
Caroline Moul,female,physician
Nigel V. Marsh,male,physician
Jane Ussher,female,physician
Lexine A. Stapinski,female,physician
Annette Kluge,female,physician
János Kállai,male,physician
Katie A. McLaughlin,female,physician
Fernando Calero de la Pava,male,physician
Donald Lynam,male,physician
Ruth Striegel Weissman,female,physician
Michael Lyons,male,physician
Jennie Hudson,female,physician
Aletta Clémence Beaujon,female,physician
Shōko Sasaki,female,physician
Davide Dèttore,male,physician
Richard Thompson,male,physician
Eva Biringer,female,physician
Jane M. Simoni,female,physician
Jeffrey P. Bjorck,male,physician
Alyssa Forcehimes,female,physician
Stella Kyriakides,female,physician
Vasilis Stavropoulos,male,physician
Rosa Ferreira Novo,female,physician
Apryl A. Alexander,female,physician
Aistė Diržytė,female,physician
Siegfried Gauggel,male,physician
Ratnaboli Ray,female,physician
