humanLabel,genderLabel,label
Viktor Pshonka,male,lawyer
Aleksandr Savenkov,male,lawyer
Galina Fyodorova,female,lawyer
Grigory Chekalin,male,lawyer
Seisaku Ōta,male,lawyer
Q4526321,male,lawyer
Jørn Holme,male,lawyer
Abdul Gani Patail,male,lawyer
Annæus Schjødt,male,lawyer
Asadollah Lajevardi,male,lawyer
Carlos Jiménez Villarejo,male,lawyer
Danilo Anderson,male,lawyer
Christel Anderberg,female,lawyer
Agnetha Hilding Qvarnström,female,lawyer
Brian Martin,male,lawyer
Catherine Cortez Masto,female,lawyer
Chesa Boudin,male,lawyer
Cristian Panait,male,lawyer
David Crane,male,lawyer
Dean Edward Johnson,male,lawyer
Dumitru Postovan,male,lawyer
Earl J. Silbert,male,lawyer
Ed Martin,male,lawyer
Endre Gáll,male,lawyer
Matsuda Masahisa,male,lawyer
Hikaru Matsunaga,male,lawyer
Georg Fredrik Rieber-Mohn,male,lawyer
Giuliano Mignini,male,lawyer
Gordon Dean,male,lawyer
Greg James,male,lawyer
Gretchen Whitmer,female,lawyer
Jan Danielsson,male,lawyer
Gustav Winckler,male,lawyer
Guy Gillette,male,lawyer
Géza Szénási,male,lawyer
Aniuska Rosa Licea González,female,lawyer
Avelino Guillén,male,lawyer
Bernard D. Meltzer,male,lawyer
Carmen Tagle González,female,lawyer
August Goll,male,lawyer
Eduardo Jauralde Morgado,male,lawyer
Eduardo Torres-Dulce Lifante,male,lawyer
Emilio de Llera,male,lawyer
José Bahamonde y de Lanz,male,lawyer
Christer van der Kwast,male,lawyer
Javier Zaragoza Aguado,male,lawyer
Jerónimo Castillo de Bobadilla,male,lawyer
José María Tijerino Pacheco,male,lawyer
Luis Antonio Burón Barba,male,lawyer
Luis Portero García,male,lawyer
Ida Bagus Wiswantanu,male,lawyer
Manuel Campos Sánchez,male,lawyer
Manuel Garrido,male,lawyer
Manuel Marchena Gómez,male,lawyer
Lavly Perling,female,lawyer
Martín Gregorio de Jáuregui,male,lawyer
María de los Ángeles Sánchez Conde,female,lawyer
Karl Gustaf Olsson,male,lawyer
Nicolás Condelle,male,lawyer
Doğan Öz,male,lawyer
Håkan Roswall,male,lawyer
István Magyar,male,lawyer
Izuo Nagano,male,lawyer
Jack Keeney,male,lawyer
Telesforo Montejo Robledo,male,lawyer
Jeanine Pirro,female,lawyer
Jeffrey Groharing,male,lawyer
